customer_id,address,postcode,state,country,property_valuation,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,transaction_id,product_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,customer_type,birth_year,age,month,weekday,transaction_year
1885.0,83148 Rowland Alley,2530,NSW,Australia,8.0,Jerome,Sheavills,Male,18,1982-10-27,Software Consultant,Health,High Net Worth,N,Yes,11.0,11799.0,77.0,2017-11-17,False,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,41064.0,old,1982,38,November,Friday,2017
1885.0,83148 Rowland Alley,2530,NSW,Australia,8.0,Jerome,Sheavills,Male,18,1982-10-27,Software Consultant,Health,High Net Worth,N,Yes,11.0,14607.0,46.0,2017-08-16,False,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,38750.0,old,1982,38,August,Wednesday,2017
1885.0,83148 Rowland Alley,2530,NSW,Australia,8.0,Jerome,Sheavills,Male,18,1982-10-27,Software Consultant,Health,High Net Worth,N,Yes,11.0,15832.0,0.0,2017-11-14,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,36334.0,old,1982,38,November,Tuesday,2017
1885.0,83148 Rowland Alley,2530,NSW,Australia,8.0,Jerome,Sheavills,Male,18,1982-10-27,Software Consultant,Health,High Net Worth,N,Yes,11.0,16811.0,4.0,2017-05-20,False,Approved,Solex,Standard,medium,medium,1483.2,$99.59,42145.0,old,1982,38,May,Saturday,2017
1885.0,83148 Rowland Alley,2530,NSW,Australia,8.0,Jerome,Sheavills,Male,18,1982-10-27,Software Consultant,Health,High Net Worth,N,Yes,11.0,19114.0,81.0,2017-07-23,True,Approved,Solex,Standard,medium,medium,1151.96,$649.49,38991.0,old,1982,38,July,Sunday,2017
1885.0,83148 Rowland Alley,2530,NSW,Australia,8.0,Jerome,Sheavills,Male,18,1982-10-27,Software Consultant,Health,High Net Worth,N,Yes,11.0,19812.0,80.0,2017-03-13,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,33879.0,old,1982,38,March,Monday,2017
1886.0,34 Arrowood Pass,2567,NSW,Australia,9.0,Eugenie,Belcham,Female,35,1978-09-22,Nurse,IT,Affluent Customer,N,No,18.0,2150.0,90.0,2017-05-09,True,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,38482.0,old,1978,42,May,Tuesday,2017
1886.0,34 Arrowood Pass,2567,NSW,Australia,9.0,Eugenie,Belcham,Female,35,1978-09-22,Nurse,IT,Affluent Customer,N,No,18.0,6104.0,25.0,2017-08-18,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,42404.0,old,1978,42,August,Friday,2017
1886.0,34 Arrowood Pass,2567,NSW,Australia,9.0,Eugenie,Belcham,Female,35,1978-09-22,Nurse,IT,Affluent Customer,N,No,18.0,6676.0,12.0,2017-12-24,True,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216.0,old,1978,42,December,Sunday,2017
1886.0,34 Arrowood Pass,2567,NSW,Australia,9.0,Eugenie,Belcham,Female,35,1978-09-22,Nurse,IT,Affluent Customer,N,No,18.0,16568.0,40.0,2017-12-06,True,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750.0,old,1978,42,December,Wednesday,2017
1887.0,72 Mandrake Court,3183,VIC,Australia,9.0,Kynthia,Purcer,Female,22,1965-06-22,Director of Sales,IT,Affluent Customer,N,Yes,8.0,371.0,44.0,2017-08-28,False,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,40672.0,old,1965,55,August,Monday,2017
1887.0,72 Mandrake Court,3183,VIC,Australia,9.0,Kynthia,Purcer,Female,22,1965-06-22,Director of Sales,IT,Affluent Customer,N,Yes,8.0,4040.0,23.0,2017-02-17,True,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,33455.0,old,1965,55,February,Friday,2017
1887.0,72 Mandrake Court,3183,VIC,Australia,9.0,Kynthia,Purcer,Female,22,1965-06-22,Director of Sales,IT,Affluent Customer,N,Yes,8.0,6807.0,37.0,2017-09-16,False,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,40672.0,old,1965,55,September,Saturday,2017
1887.0,72 Mandrake Court,3183,VIC,Australia,9.0,Kynthia,Purcer,Female,22,1965-06-22,Director of Sales,IT,Affluent Customer,N,Yes,8.0,12913.0,52.0,2017-09-04,False,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,35707.0,old,1965,55,September,Monday,2017
1887.0,72 Mandrake Court,3183,VIC,Australia,9.0,Kynthia,Purcer,Female,22,1965-06-22,Director of Sales,IT,Affluent Customer,N,Yes,8.0,13939.0,20.0,2017-07-25,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",42404.0,old,1965,55,July,Tuesday,2017
1887.0,72 Mandrake Court,3183,VIC,Australia,9.0,Kynthia,Purcer,Female,22,1965-06-22,Director of Sales,IT,Affluent Customer,N,Yes,8.0,14146.0,39.0,2017-01-08,False,Cancelled,Giant Bicycles,Standard,medium,large,1812.75,$582.48,34071.0,old,1965,55,January,Sunday,2017
1887.0,72 Mandrake Court,3183,VIC,Australia,9.0,Kynthia,Purcer,Female,22,1965-06-22,Director of Sales,IT,Affluent Customer,N,Yes,8.0,16162.0,93.0,2017-04-06,False,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,33364.0,old,1965,55,April,Thursday,2017
1887.0,72 Mandrake Court,3183,VIC,Australia,9.0,Kynthia,Purcer,Female,22,1965-06-22,Director of Sales,IT,Affluent Customer,N,Yes,8.0,16376.0,33.0,2017-09-03,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",37698.0,old,1965,55,September,Sunday,2017
1887.0,72 Mandrake Court,3183,VIC,Australia,9.0,Kynthia,Purcer,Female,22,1965-06-22,Director of Sales,IT,Affluent Customer,N,Yes,8.0,17245.0,20.0,2017-09-02,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",34115.0,old,1965,55,September,Saturday,2017
1887.0,72 Mandrake Court,3183,VIC,Australia,9.0,Kynthia,Purcer,Female,22,1965-06-22,Director of Sales,IT,Affluent Customer,N,Yes,8.0,18993.0,3.0,2017-01-17,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,38573.0,old,1965,55,January,Tuesday,2017
1888.0,9 Emmet Hill,2042,NSW,Australia,10.0,Sibyl,Scholtz,Female,67,2002-01-26,Food Chemist,Health,Mass Customer,N,Yes,1.0,8721.0,79.0,2017-06-14,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,37873.0,old,2002,18,June,Wednesday,2017
1888.0,9 Emmet Hill,2042,NSW,Australia,10.0,Sibyl,Scholtz,Female,67,2002-01-26,Food Chemist,Health,Mass Customer,N,Yes,1.0,10308.0,24.0,2017-04-03,False,Approved,Solex,Road,medium,large,1777.8,$820.78,36334.0,old,2002,18,April,Monday,2017
1888.0,9 Emmet Hill,2042,NSW,Australia,10.0,Sibyl,Scholtz,Female,67,2002-01-26,Food Chemist,Health,Mass Customer,N,Yes,1.0,14460.0,63.0,2017-07-06,True,Approved,Solex,Standard,medium,medium,1483.2,$99.59,38647.0,old,2002,18,July,Thursday,2017
1888.0,9 Emmet Hill,2042,NSW,Australia,10.0,Sibyl,Scholtz,Female,67,2002-01-26,Food Chemist,Health,Mass Customer,N,Yes,1.0,17289.0,15.0,2017-10-04,False,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,35160.0,old,2002,18,October,Wednesday,2017
1890.0,9460 Laurel Crossing,4032,QLD,Australia,7.0,Carce,Gunthorp,Male,89,1972-10-08,Analyst Programmer,Financial Services,Mass Customer,N,No,7.0,2425.0,22.0,2017-05-19,False,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165.0,old,1972,48,May,Friday,2017
1890.0,9460 Laurel Crossing,4032,QLD,Australia,7.0,Carce,Gunthorp,Male,89,1972-10-08,Analyst Programmer,Financial Services,Mass Customer,N,No,7.0,5239.0,24.0,2017-10-01,True,Approved,Solex,Road,medium,large,1777.8,$820.78,40670.0,old,1972,48,October,Sunday,2017
1890.0,9460 Laurel Crossing,4032,QLD,Australia,7.0,Carce,Gunthorp,Male,89,1972-10-08,Analyst Programmer,Financial Services,Mass Customer,N,No,7.0,10025.0,55.0,2017-05-29,False,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823.0,old,1972,48,May,Monday,2017
1890.0,9460 Laurel Crossing,4032,QLD,Australia,7.0,Carce,Gunthorp,Male,89,1972-10-08,Analyst Programmer,Financial Services,Mass Customer,N,No,7.0,10158.0,2.0,2017-05-01,True,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245.0,old,1972,48,May,Monday,2017
1890.0,9460 Laurel Crossing,4032,QLD,Australia,7.0,Carce,Gunthorp,Male,89,1972-10-08,Analyst Programmer,Financial Services,Mass Customer,N,No,7.0,11555.0,93.0,2017-02-16,False,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,36833.0,old,1972,48,February,Thursday,2017
1890.0,9460 Laurel Crossing,4032,QLD,Australia,7.0,Carce,Gunthorp,Male,89,1972-10-08,Analyst Programmer,Financial Services,Mass Customer,N,No,7.0,12341.0,51.0,2017-11-16,False,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",41009.0,old,1972,48,November,Thursday,2017
1890.0,9460 Laurel Crossing,4032,QLD,Australia,7.0,Carce,Gunthorp,Male,89,1972-10-08,Analyst Programmer,Financial Services,Mass Customer,N,No,7.0,13451.0,67.0,2017-06-24,False,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,38647.0,old,1972,48,June,Saturday,2017
1890.0,9460 Laurel Crossing,4032,QLD,Australia,7.0,Carce,Gunthorp,Male,89,1972-10-08,Analyst Programmer,Financial Services,Mass Customer,N,No,7.0,17101.0,65.0,2017-10-09,True,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,42145.0,old,1972,48,October,Monday,2017
1890.0,9460 Laurel Crossing,4032,QLD,Australia,7.0,Carce,Gunthorp,Male,89,1972-10-08,Analyst Programmer,Financial Services,Mass Customer,N,No,7.0,17210.0,68.0,2017-01-16,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410.0,old,1972,48,January,Monday,2017
1891.0,5786 Kinsman Point,2127,NSW,Australia,8.0,Neville,Bloyes,Male,6,1990-03-02,Marketing Manager,Retail,Mass Customer,N,Yes,19.0,5755.0,81.0,2017-09-02,False,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,33364.0,old,1990,30,September,Saturday,2017
1891.0,5786 Kinsman Point,2127,NSW,Australia,8.0,Neville,Bloyes,Male,6,1990-03-02,Marketing Manager,Retail,Mass Customer,N,Yes,19.0,10867.0,55.0,2017-04-08,True,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,38693.0,old,1990,30,April,Saturday,2017
1891.0,5786 Kinsman Point,2127,NSW,Australia,8.0,Neville,Bloyes,Male,6,1990-03-02,Marketing Manager,Retail,Mass Customer,N,Yes,19.0,12447.0,33.0,2017-06-27,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",38991.0,old,1990,30,June,Tuesday,2017
1891.0,5786 Kinsman Point,2127,NSW,Australia,8.0,Neville,Bloyes,Male,6,1990-03-02,Marketing Manager,Retail,Mass Customer,N,Yes,19.0,13740.0,16.0,2017-08-17,False,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",35560.0,old,1990,30,August,Thursday,2017
1891.0,5786 Kinsman Point,2127,NSW,Australia,8.0,Neville,Bloyes,Male,6,1990-03-02,Marketing Manager,Retail,Mass Customer,N,Yes,19.0,14558.0,25.0,2017-03-19,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,42218.0,old,1990,30,March,Sunday,2017
1891.0,5786 Kinsman Point,2127,NSW,Australia,8.0,Neville,Bloyes,Male,6,1990-03-02,Marketing Manager,Retail,Mass Customer,N,Yes,19.0,15040.0,37.0,2017-10-10,True,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,42105.0,old,1990,30,October,Tuesday,2017
1891.0,5786 Kinsman Point,2127,NSW,Australia,8.0,Neville,Bloyes,Male,6,1990-03-02,Marketing Manager,Retail,Mass Customer,N,Yes,19.0,16494.0,41.0,2017-10-08,True,Approved,Solex,Road,medium,medium,416.98,$312.74,42696.0,old,1990,30,October,Sunday,2017
1894.0,49 Fulton Park,3156,VIC,Australia,8.0,Patten,Laytham,Male,86,1976-04-01,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,17.0,1467.0,89.0,2017-08-27,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,38750.0,old,1976,44,August,Sunday,2017
1894.0,49 Fulton Park,3156,VIC,Australia,8.0,Patten,Laytham,Male,86,1976-04-01,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,17.0,8744.0,0.0,2017-11-24,False,Approved,Solex,Standard,medium,medium,71.49,$53.62,40784.0,old,1976,44,November,Friday,2017
1894.0,49 Fulton Park,3156,VIC,Australia,8.0,Patten,Laytham,Male,86,1976-04-01,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,17.0,17569.0,0.0,2017-07-20,True,Approved,Solex,Standard,medium,medium,71.49,$53.62,41701.0,old,1976,44,July,Thursday,2017
1894.0,49 Fulton Park,3156,VIC,Australia,8.0,Patten,Laytham,Male,86,1976-04-01,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,17.0,18628.0,96.0,2017-10-18,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,41434.0,old,1976,44,October,Wednesday,2017
1895.0,0 Corben Court,3121,VIC,Australia,11.0,Leese,Lohan,Female,53,1975-09-02,Technical Writer,Manufacturing,Mass Customer,N,No,15.0,3237.0,69.0,2017-08-30,False,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879.0,old,1975,45,August,Wednesday,2017
1895.0,0 Corben Court,3121,VIC,Australia,11.0,Leese,Lohan,Female,53,1975-09-02,Technical Writer,Manufacturing,Mass Customer,N,No,15.0,7864.0,67.0,2017-02-28,True,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,38647.0,old,1975,45,February,Tuesday,2017
1895.0,0 Corben Court,3121,VIC,Australia,11.0,Leese,Lohan,Female,53,1975-09-02,Technical Writer,Manufacturing,Mass Customer,N,No,15.0,11621.0,61.0,2017-10-13,True,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,42172.0,old,1975,45,October,Friday,2017
1895.0,0 Corben Court,3121,VIC,Australia,11.0,Leese,Lohan,Female,53,1975-09-02,Technical Writer,Manufacturing,Mass Customer,N,No,15.0,12177.0,27.0,2017-07-07,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,36334.0,old,1975,45,July,Friday,2017
1895.0,0 Corben Court,3121,VIC,Australia,11.0,Leese,Lohan,Female,53,1975-09-02,Technical Writer,Manufacturing,Mass Customer,N,No,15.0,14649.0,97.0,2017-12-23,False,Approved,Solex,Standard,medium,large,202.62,$151.96,42458.0,old,1975,45,December,Saturday,2017
1898.0,6244 Forest Point,4103,QLD,Australia,9.0,Katalin,Mantz,Female,67,1979-11-24,Developer III,Manufacturing,Affluent Customer,N,Yes,12.0,4533.0,25.0,2017-03-10,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,42404.0,old,1979,41,March,Friday,2017
1898.0,6244 Forest Point,4103,QLD,Australia,9.0,Katalin,Mantz,Female,67,1979-11-24,Developer III,Manufacturing,Affluent Customer,N,Yes,12.0,7779.0,50.0,2017-09-14,True,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,37220.0,old,1979,41,September,Thursday,2017
1898.0,6244 Forest Point,4103,QLD,Australia,9.0,Katalin,Mantz,Female,67,1979-11-24,Developer III,Manufacturing,Affluent Customer,N,Yes,12.0,17195.0,96.0,2017-02-15,False,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",33364.0,old,1979,41,February,Wednesday,2017
1898.0,6244 Forest Point,4103,QLD,Australia,9.0,Katalin,Mantz,Female,67,1979-11-24,Developer III,Manufacturing,Affluent Customer,N,Yes,12.0,17397.0,40.0,2017-05-06,False,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750.0,old,1979,41,May,Saturday,2017
1898.0,6244 Forest Point,4103,QLD,Australia,9.0,Katalin,Mantz,Female,67,1979-11-24,Developer III,Manufacturing,Affluent Customer,N,Yes,12.0,19425.0,44.0,2017-05-13,False,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,41848.0,old,1979,41,May,Saturday,2017
1898.0,6244 Forest Point,4103,QLD,Australia,9.0,Katalin,Mantz,Female,67,1979-11-24,Developer III,Manufacturing,Affluent Customer,N,Yes,12.0,19630.0,44.0,2017-10-31,False,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,41064.0,old,1979,41,October,Tuesday,2017
1900.0,3762 Victoria Alley,4078,QLD,Australia,6.0,Noland,Larder,Male,67,1980-08-15,Safety Technician II,Financial Services,Affluent Customer,N,Yes,19.0,6017.0,34.0,2017-09-03,True,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,35560.0,old,1980,40,September,Sunday,2017
1900.0,3762 Victoria Alley,4078,QLD,Australia,6.0,Noland,Larder,Male,67,1980-08-15,Safety Technician II,Financial Services,Affluent Customer,N,Yes,19.0,13146.0,1.0,2017-10-24,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,40784.0,old,1980,40,October,Tuesday,2017
1900.0,3762 Victoria Alley,4078,QLD,Australia,6.0,Noland,Larder,Male,67,1980-08-15,Safety Technician II,Financial Services,Affluent Customer,N,Yes,19.0,15179.0,5.0,2017-10-09,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,40784.0,old,1980,40,October,Monday,2017
1900.0,3762 Victoria Alley,4078,QLD,Australia,6.0,Noland,Larder,Male,67,1980-08-15,Safety Technician II,Financial Services,Affluent Customer,N,Yes,19.0,19592.0,18.0,2017-06-18,False,Approved,Solex,Standard,medium,medium,575.27,$431.45,34165.0,old,1980,40,June,Sunday,2017
1901.0,3 Manley Crossing,4074,QLD,Australia,6.0,Vail,Southernwood,Male,40,1977-08-22,Budget/Accounting Analyst I,Argiculture,Affluent Customer,N,No,8.0,7089.0,53.0,2017-07-19,True,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35470.0,old,1977,43,July,Wednesday,2017
1901.0,3 Manley Crossing,4074,QLD,Australia,6.0,Vail,Southernwood,Male,40,1977-08-22,Budget/Accounting Analyst I,Argiculture,Affluent Customer,N,No,8.0,8688.0,73.0,2017-08-25,False,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499.0,old,1977,43,August,Friday,2017
1901.0,3 Manley Crossing,4074,QLD,Australia,6.0,Vail,Southernwood,Male,40,1977-08-22,Budget/Accounting Analyst I,Argiculture,Affluent Customer,N,No,8.0,11254.0,51.0,2017-03-03,True,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",41009.0,old,1977,43,March,Friday,2017
1901.0,3 Manley Crossing,4074,QLD,Australia,6.0,Vail,Southernwood,Male,40,1977-08-22,Budget/Accounting Analyst I,Argiculture,Affluent Customer,N,No,8.0,13572.0,8.0,2017-06-20,True,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",40649.0,old,1977,43,June,Tuesday,2017
1901.0,3 Manley Crossing,4074,QLD,Australia,6.0,Vail,Southernwood,Male,40,1977-08-22,Budget/Accounting Analyst I,Argiculture,Affluent Customer,N,No,8.0,13788.0,89.0,2017-02-01,False,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,34079.0,old,1977,43,February,Wednesday,2017
1901.0,3 Manley Crossing,4074,QLD,Australia,6.0,Vail,Southernwood,Male,40,1977-08-22,Budget/Accounting Analyst I,Argiculture,Affluent Customer,N,No,8.0,15191.0,65.0,2017-04-04,True,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,42145.0,old,1977,43,April,Tuesday,2017
1901.0,3 Manley Crossing,4074,QLD,Australia,6.0,Vail,Southernwood,Male,40,1977-08-22,Budget/Accounting Analyst I,Argiculture,Affluent Customer,N,No,8.0,18623.0,62.0,2017-03-06,False,Approved,Solex,Standard,medium,medium,478.16,$298.72,34143.0,old,1977,43,March,Monday,2017
1902.0,36866 Summit Point,3750,VIC,Australia,9.0,Camille,Vallintine,Female,48,1964-12-01,Environmental Tech,Financial Services,Mass Customer,N,Yes,4.0,2793.0,5.0,2017-07-13,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,38258.0,old,1964,56,July,Thursday,2017
1902.0,36866 Summit Point,3750,VIC,Australia,9.0,Camille,Vallintine,Female,48,1964-12-01,Environmental Tech,Financial Services,Mass Customer,N,Yes,4.0,6638.0,97.0,2017-04-18,False,Approved,Solex,Standard,medium,large,202.62,$151.96,34556.0,old,1964,56,April,Tuesday,2017
1902.0,36866 Summit Point,3750,VIC,Australia,9.0,Camille,Vallintine,Female,48,1964-12-01,Environmental Tech,Financial Services,Mass Customer,N,Yes,4.0,16544.0,54.0,2017-02-22,True,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,34170.0,old,1964,56,February,Wednesday,2017
1902.0,36866 Summit Point,3750,VIC,Australia,9.0,Camille,Vallintine,Female,48,1964-12-01,Environmental Tech,Financial Services,Mass Customer,N,Yes,4.0,16948.0,87.0,2017-01-08,True,Approved,Giant Bicycles,Standard,high,medium,1179.0,$707.40,36145.0,old,1964,56,January,Sunday,2017
1902.0,36866 Summit Point,3750,VIC,Australia,9.0,Camille,Vallintine,Female,48,1964-12-01,Environmental Tech,Financial Services,Mass Customer,N,Yes,4.0,18153.0,60.0,2017-11-08,True,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",34143.0,old,1964,56,November,Wednesday,2017
1904.0,7450 Prairie Rose Drive,2868,NSW,Australia,1.0,Nert,Muglestone,Female,60,1978-01-25,Technical Writer,IT,High Net Worth,N,Yes,14.0,975.0,0.0,2017-08-23,True,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,38482.0,old,1978,42,August,Wednesday,2017
1904.0,7450 Prairie Rose Drive,2868,NSW,Australia,1.0,Nert,Muglestone,Female,60,1978-01-25,Technical Writer,IT,High Net Worth,N,Yes,14.0,7053.0,0.0,2017-08-21,True,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,38206.0,old,1978,42,August,Monday,2017
1904.0,7450 Prairie Rose Drive,2868,NSW,Australia,1.0,Nert,Muglestone,Female,60,1978-01-25,Technical Writer,IT,High Net Worth,N,Yes,14.0,12916.0,4.0,2017-10-24,True,Approved,Solex,Standard,medium,medium,1483.2,$99.59,40410.0,old,1978,42,October,Tuesday,2017
1906.0,01 Weeping Birch Plaza,2640,NSW,Australia,4.0,Waylan,Katte,Male,69,1988-04-24,Product Engineer,Retail,Mass Customer,N,No,22.0,3801.0,67.0,2017-10-19,False,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,38647.0,old,1988,32,October,Thursday,2017
1906.0,01 Weeping Birch Plaza,2640,NSW,Australia,4.0,Waylan,Katte,Male,69,1988-04-24,Product Engineer,Retail,Mass Customer,N,No,22.0,9076.0,15.0,2017-05-24,True,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,38693.0,old,1988,32,May,Wednesday,2017
1906.0,01 Weeping Birch Plaza,2640,NSW,Australia,4.0,Waylan,Katte,Male,69,1988-04-24,Product Engineer,Retail,Mass Customer,N,No,22.0,13226.0,41.0,2017-12-29,True,Approved,Solex,Road,medium,medium,416.98,$312.74,35560.0,old,1988,32,December,Friday,2017
1906.0,01 Weeping Birch Plaza,2640,NSW,Australia,4.0,Waylan,Katte,Male,69,1988-04-24,Product Engineer,Retail,Mass Customer,N,No,22.0,14401.0,14.0,2017-12-07,False,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",37838.0,old,1988,32,December,Thursday,2017
1906.0,01 Weeping Birch Plaza,2640,NSW,Australia,4.0,Waylan,Katte,Male,69,1988-04-24,Product Engineer,Retail,Mass Customer,N,No,22.0,14938.0,57.0,2017-04-21,False,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,33259.0,old,1988,32,April,Friday,2017
1906.0,01 Weeping Birch Plaza,2640,NSW,Australia,4.0,Waylan,Katte,Male,69,1988-04-24,Product Engineer,Retail,Mass Customer,N,No,22.0,19073.0,53.0,2017-11-13,True,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35470.0,old,1988,32,November,Monday,2017
1907.0,738 Dixon Drive,2575,NSW,Australia,8.0,Lind,Dredge,Male,69,1974-11-04,VP Sales,Health,High Net Worth,N,No,18.0,1822.0,0.0,2017-09-11,False,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,38482.0,old,1974,46,September,Monday,2017
1907.0,738 Dixon Drive,2575,NSW,Australia,8.0,Lind,Dredge,Male,69,1974-11-04,VP Sales,Health,High Net Worth,N,No,18.0,7421.0,33.0,2017-01-31,True,Approved,OHM Cycles,Road,medium,small,1810.0,"$1,610.90",39526.0,old,1974,46,January,Tuesday,2017
1907.0,738 Dixon Drive,2575,NSW,Australia,8.0,Lind,Dredge,Male,69,1974-11-04,VP Sales,Health,High Net Worth,N,No,18.0,7424.0,0.0,2017-08-13,True,Approved,OHM Cycles,Road,high,large,12.01,$7.21,39880.0,old,1974,46,August,Sunday,2017
1907.0,738 Dixon Drive,2575,NSW,Australia,8.0,Lind,Dredge,Male,69,1974-11-04,VP Sales,Health,High Net Worth,N,No,18.0,9559.0,43.0,2017-07-10,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,37873.0,old,1974,46,July,Monday,2017
1908.0,5766 Pearson Court,2227,NSW,Australia,8.0,Jaquelyn,Workman,Female,2,1963-12-10,Help Desk Technician,Financial Services,High Net Worth,N,Yes,6.0,1308.0,0.0,2017-08-16,False,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,33364.0,old,1963,57,August,Wednesday,2017
1908.0,5766 Pearson Court,2227,NSW,Australia,8.0,Jaquelyn,Workman,Female,2,1963-12-10,Help Desk Technician,Financial Services,High Net Worth,N,Yes,6.0,5601.0,40.0,2017-09-14,False,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,42172.0,old,1963,57,September,Thursday,2017
1908.0,5766 Pearson Court,2227,NSW,Australia,8.0,Jaquelyn,Workman,Female,2,1963-12-10,Help Desk Technician,Financial Services,High Net Worth,N,Yes,6.0,9542.0,35.0,2017-02-25,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41245.0,old,1963,57,February,Saturday,2017
1908.0,5766 Pearson Court,2227,NSW,Australia,8.0,Jaquelyn,Workman,Female,2,1963-12-10,Help Desk Technician,Financial Services,High Net Worth,N,Yes,6.0,11897.0,28.0,2017-03-22,False,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",38216.0,old,1963,57,March,Wednesday,2017
1908.0,5766 Pearson Court,2227,NSW,Australia,8.0,Jaquelyn,Workman,Female,2,1963-12-10,Help Desk Technician,Financial Services,High Net Worth,N,Yes,6.0,14253.0,31.0,2017-08-02,False,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,38206.0,old,1963,57,August,Wednesday,2017
1908.0,5766 Pearson Court,2227,NSW,Australia,8.0,Jaquelyn,Workman,Female,2,1963-12-10,Help Desk Technician,Financial Services,High Net Worth,N,Yes,6.0,17807.0,21.0,2017-06-29,True,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,42560.0,old,1963,57,June,Thursday,2017
